id,rubric_id,tier_tagged,tier_observed,tier_variance,answer_key_verdict,problem_rubric_hash,solution_hash,full_review_hash,canonical_grade_pass,canonical_grade_score,canonical_grade_confidence,primary_domain,capability_tag,scenario_family,feasibility_trap,required_fields,validation_fields,notes
SB-L9-031,stockbench-l9-031,L9,L9,0,VERIFIED,fd961cc767197a253eaad2f73d9bda631ebc539062c0a5ff4e51f471cac44d2d,0472b0e1915eb228fe340032c871f55bb1c20ea3d2d08dce460f8857e8bbabd2,a56fc70b97b6439838e9e8bcbea66a82e704dd55f7beb83fbba5b2dd41e31bcc,true,1,1,Portfolio risk / rebalancing,execution_action_quality,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,
SB-L9-032,stockbench-l9-032,L9,L9,0,VERIFIED,7ef3a96b2ac0a3f297a899dc4076faccf44947dc2c9a93a9d2e65928430e17c1,c7152ef0c631c4dacaab03dff3d5a0b72e33720990d8a3d00e7c3daf4fcd3c15,951eb72555965e31f1a9f462443895d41e5bc38e3de15ae645f17096f4b46a15,true,1,1,Execution / liquidity / microstructure,judgment_risk_augmentation,invalid_route_session_trap,true,decision|selected_route|instrument|order_shares|limit_price|venue|feasibility|rejected_routes,decision|selected_route|instrument|order_shares|limit_price|venue|feasibility|rejected_routes,
SB-L9-033,stockbench-l9-033,L9,L9,0,VERIFIED,5832e6c8745f9d9bd80f3a68b41f056e114831f0fed8a1c5e3c535f44251d574,ec8189a9ca6a6eb87536afbe7a175fe2b599744c04bf0e7561240eded4f124dd,34ef8ce56c47b9f3dc5476d6bd4f6fc2609ff71c467c93c00c23058fce96f252,true,1,1,Spot FX / CFDs / multi-currency,execution_action_quality,multi_currency_cash_buffer,true,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,
SB-L9-034,stockbench-l9-034,L9,L9,0,VERIFIED,aaf2f9f6dc810339d90abd68b6b31caa2519d29c22759347aa27bd2c415d3e0b,927af9cbe0eae36e7e0d6ff26086e7893ec3e9004cc7dc2531b1734aa600bb01,f6ec601093ea85e5e81c556166d58360d97f4ca67f511c82b4541e8d9346825a,true,1,1,Corporate actions / settlement / calendar / jurisdiction,execution_action_quality,regional_market_holiday,true,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,
SB-L9-035,stockbench-l9-035,L9,L9,0,VERIFIED,e24cfccfbadb9c3bc2f76768d0a2769c610f5892a7d0161e0d522744e7b38516,fe8d778d76d6d299f9a734234db223f7ac643d87ea9c15b6010d617db9756452,cc8300cc71b59d105c59339ec271bcff14dec353d7b54c1e3ede1a6f64687d3b,true,1,1,Feasibility / rejection / no-trade traps,judgment_risk_augmentation,no_trade_invalid_route,true,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes,
SB-L9-036,stockbench-l9-036,L9,L9,0,VERIFIED,296343b3bc02006464fe8ae16ec761711cb0ce95e00577535167e768bb6ea3fa,9b7fd70cbac76c1a717a2cddae00f8a04b3ed9bfede5e68980f8f8bbcee45ee8,4801b26ff18b69c6db9848b8798c217efebf659cd231a97b34f76611ebb72d05,true,1,1,Spot equities / ETFs,execution_action_quality,etf_sector_rebalance_t_plus_one,false,decision|selected_route|instrument|side|quantity|order_type|limit_price|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,decision|selected_route|instrument|side|quantity|order_type|limit_price|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,
SB-L9-037,stockbench-l9-037,L9,L9,0,VERIFIED,c21221888e91a8392715ec9d48b2f98d564ee7256b75d194611c9eb5e9dfc4e8,93e38b31c7ee56683c31fd52fe16edca0280689e0358ee080cb7c4e1b80e7119,572619418b406a2618974454ba21408d615c04558b99d81ad3ead897a96aab46,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes,
SB-L9-038,stockbench-l9-038,L9,L9,0,VERIFIED,6dd3744e9cfa49ec9fb77f1cd2f3fc25a178603083e60187445df0867fdc51b2,e6316b307ae704340ccc0df521c4fec9c92e2878d1892b7689d19ccbccd9e0fe,c8350f97099728f3fc005447d09bc7226a5fba8b55dd59c2f32eea9ad14c6ba5,true,1,1,Futures / commodities / spreads / rolls,judgment_risk_augmentation,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes,
SB-L9-039,stockbench-l9-039,L9,L9,0,VERIFIED,803f20bce678975c8a9f9d57b87df1eaed3580dedbef1a42511e8ff15a8b2d32,f5961f73752edfb8ad963cbdb5c81ee452b0a0b654660567ce3a302a2f5dc4d5,c9494a5ee38cc7f941dda8d8779633ed111e692d82206685b1c44d70b0addc40,true,1,1,Portfolio risk / rebalancing,execution_action_quality,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,
SB-L9-040,stockbench-l9-040,L9,L9,0,VERIFIED,1d8f0be7a3540b2b36696b9d91f6a36ebf3ae3d1927b1ee5e0bcbc5087c5a763,9d3fcd733191d94a25e1cb49b495f77e17c30923949683702ab205f3ce7993f2,3a694057b166603c3a51865a0b341f276cf385f91872ee29894553d26042ae60,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,
SB-L9-041,stockbench-l9-041,L9,L9,0,VERIFIED,f5b670061001c6e07b548f6941ffe81672135e42b80970f02f49b19a9961e958,96a33ddeba1e140252febafbdc2fc0d360cef382b88b769b75e2d3bba09015a7,8f9abb13beb00595ffbd503194291f40992b972001dd2f739034d7f29a2ff658,true,1,1,Execution / liquidity / microstructure,judgment_risk_augmentation,auction_session_constraint,true,decision|selected_route|instrument|order_shares|limit_price|venue|feasibility|rejected_routes,decision|selected_route|instrument|order_shares|limit_price|venue|feasibility|rejected_routes,
SB-L9-042,stockbench-l9-042,L9,L9,0,VERIFIED,fcedb2be1402f0b70588eec0080b6d3940c381f7718fe33f4ffee74f988435fa,25e6b94d306b3b3d3b5c76efe5eb358eab71b184e9b7ec7d42a8f788f46b883a,49c5b474b07a5f39cd36e7d16031eb16bd16b82f9893f62bf20baa14c11bf96c,true,1,1,Spot FX / CFDs / multi-currency,execution_action_quality,forward_vs_spot_payment,false,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,
SB-L9-043,stockbench-l9-043,L9,L9,0,VERIFIED,e44bcbd06c634578a519bc9635e4999ee1ce4e8c3489bbcb1f2fea4f2e05b1f2,d97b699a34296fb91bb47564460c59792bd93e4a64960762c17c9f56afa09d0f,23a95dd1cc112c97de88f33f69e393a3a9f8468b6898e8fe664a613c0fb89843,true,1,1,Corporate actions / settlement / calendar / jurisdiction,execution_action_quality,ex_dividend_adjustment,true,decision|selected_route|adjusted_stop_price|option_strike_adjusted|option_strike_after|feasibility|rejected_routes,decision|selected_route|adjusted_stop_price|option_strike_adjusted|option_strike_after|feasibility|rejected_routes,
SB-L9-044,stockbench-l9-044,L9,L9,0,VERIFIED,7707cc41fdc25e673e3bfbedb4b224e0f1c900baa78196b349e184b0d57f8fd1,8fa7206a9fd7d8b774738ab675f1371d11f43c02c74d5332882538152009bfe2,7251cf9c6a1eb0513e05e1e9a1da083860e500c9171541987b653077cfcb37b5,true,1,1,Feasibility / rejection / no-trade traps,judgment_risk_augmentation,borrow_recall_margin_hedge,true,decision|selected_route|instrument|buy_to_cover_shares|put_contracts|premium_paid|feasibility|rejected_routes,decision|selected_route|instrument|buy_to_cover_shares|put_contracts|premium_paid|feasibility|rejected_routes,
SB-L9-045,stockbench-l9-045,L9,L9,0,VERIFIED,7cf5a74bf1989fc6978092535853de10a71538968256636bdd7cd6b576364406,fc070fd8686fab5dc03e30121b1cd00a9ca781a561d1f64b09887733e1a086b1,121fd87dabb57ce4c243031050334c224e1c8f24333534d28fd97b1a00e67fc4,true,1,1,Spot equities / ETFs,execution_action_quality,opening_auction_limit,false,decision|selected_route|instrument|quantity|limit_price|venue|feasibility|rejected_routes,decision|selected_route|instrument|quantity|limit_price|venue|feasibility|rejected_routes,
SB-L9-046,stockbench-l9-046,L9,L9,0,VERIFIED,622993a3f3ca7e444d0ea917241e02ff75b7601888fc423895ec4ff18be63a48,f0efc06a9cbc0ff28b141042132e4c8d2763ccb27d3115ebb75d4fdb51133410,87b42837735ffba8c22c4c812d4b3e79c915957c3577ba52b4cf8d60257882b4,true,1,1,Listed options strategy / Greeks,execution_action_quality,exercise_assignment_roll_decision,false,decision|selected_route|instrument|dividend_per_share|call_time_value|exercise_early|feasibility|rejected_routes,decision|selected_route|instrument|dividend_per_share|call_time_value|exercise_early|feasibility|rejected_routes,
SB-L9-047,stockbench-l9-047,L9,L9,0,VERIFIED,b4086fa1721116dff04a2a31cc4cd28e8f145fc1f63d096a4e911430c24f34de,db6c49c3fb4a4ed0b5844cf67ad4f52c7f9062ce67b85c38d3c851734e76c008,0b7a8973dcc8fce7e23ee692fcdb45ebd584757adfc32acff53d2e6704f4a9ff,true,1,1,Futures / commodities / spreads / rolls,judgment_risk_augmentation,futures_beta_hedge,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,
SB-L9-048,stockbench-l9-048,L9,L9,0,VERIFIED,cd06058f7f8193b015c9a91b9476e01b30d50385b85e155f66a49239a4c2c3df,2fc190c31f872f03a8d5cf09bc2c4e3008d6409ee7debd9226103303c368b0aa,1a09849a0db6ee7b30dc0efa88b24c530eaced377906b190419b87cd3a076bbc,true,1,1,Portfolio risk / rebalancing,execution_action_quality,multi_asset_drawdown_hedge,false,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,
SB-L9-049,stockbench-l9-049,L9,L9,0,VERIFIED,fca11238108dce331b7c62c70d37b7853e1debfadbe57e817e77658d828b5eec,e26c9fecd9d93e3382552440cfd81534c57f8a735cb3a7e5e40dbd8276c70b53,03d49b8caa26e0857a8bd40894d24fcbfa693c56e6736a56ab5c61c1f2f62a39,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,hard_to_borrow_margin_recall,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,
SB-L9-050,stockbench-l9-050,L9,L9,0,VERIFIED,c7587f00c3fc403bf22dcab123c8684679d61aa775b57ac541130f8250951ee3,93f340c9db2a3f31a0c14b81653b22689bd10baae6122a96f7617b75675acef2,f3dde7a110870d60159943589d7529adcf6a9378d0880f25cc69b1dd4dd27690,true,1,1,Execution / liquidity / microstructure,judgment_risk_augmentation,twap_slippage_limit,true,decision|instrument|side|clip_size_shares|filled_shares|average_price|limit_price|feasibility|rejected_routes,decision|instrument|side|clip_size_shares|filled_shares|average_price|limit_price|feasibility|rejected_routes,
SB-L9-051,stockbench-l9-051,L9,L9,0,VERIFIED,210536beb1dba26c51ea570cb9ffde81da2029eb8fd1cb2ec9ba70278d66b7f6,cde5c22cff1ee89b080dd6cdf4689e3722b0cfa6c4b47ff501d7781c6eb890f3,842f85743d2437044f2157b7439dde55673dac0b562dc9b4d02a4ebb004cb5de,true,1,1,Spot FX / CFDs / multi-currency,execution_action_quality,fx_settlement_mismatch,true,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,
SB-L9-052,stockbench-l9-052,L9,L9,0,VERIFIED,f49140e91c0d2bf570355b42c6ae49dd0d3afbdc05d7ae7920ec4d66b7bfdd61,0c0988a70a5b1439d1c332cca54ea6772946a19c3dafe649d8e3313ecb3458d3,07014dbc08a0b99b467f9773a00313a1764e268b52558b0b283a4cb4993de9ea,true,1,1,Corporate actions / settlement / calendar / jurisdiction,execution_action_quality,t_plus_one_settlement_sequence,true,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,
SB-L9-053,stockbench-l9-053,L9,L9,0,VERIFIED,729c64877d65feb686900747244b96638ae946e9fb5e401f5d785a847d895cd8,71a79c9cc722a2d1622eeca9604bdbc5d1bbf1d129f2afcf9c72df280700634b,81e1cf8a89c96f2481f8d10ca6d6456019cf00c2672b2d0717225a8baed38ef1,true,1,1,Feasibility / rejection / no-trade traps,judgment_risk_augmentation,unsupported_product_permission,true,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes,
SB-L9-054,stockbench-l9-054,L9,L9,0,VERIFIED,6d6edfd0a26629bfe153586eaafb46c4817dea25fd480c57756ed69dbfe1ead3,885fe3f4da177237df8406b2e6e558c6e49dfcd2b4c5f7aa0f504ed3c4625c62,519fcd236d2fc4a6e5672a35e7edbaae36f0c32f56c6153d2bbf1087b9424b8b,true,1,1,Spot equities / ETFs,execution_action_quality,market_on_close_rebalance,false,decision|selected_route|instrument|quantity|limit_price|venue|feasibility|rejected_routes,decision|selected_route|instrument|quantity|limit_price|venue|feasibility|rejected_routes,
SB-L9-055,stockbench-l9-055,L9,L9,0,VERIFIED,c5b36f404313d10542270079014f63f27ad2cc583c9f35bc27eacfd577be449a,80c6995bd1a697065761caa1bc7ec3b40e0f0e95329e7dd8af1638036a967e0d,3e98bd3beeb3d964dee70c9513b2086c3fbeb528ab8825a13c57427df85b5060,true,1,1,Listed options strategy / Greeks,execution_action_quality,covered_call_assignment,true,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes,
SB-L9-056,stockbench-l9-056,L9,L9,0,VERIFIED,9775bd49190ca0beb7b594f79593f82cb0090aded749505c6dea435cbabf9778,929a2ce94be0f675383603e36491f8e3bfb2260c5209f8fcf2f96481d3198e1a,e514148ea426db946b33f57ee4e21926229930f5a6bfe0ce50a1cbd99d724038,true,1,1,Futures / commodities / spreads / rolls,judgment_risk_augmentation,futures_roll_calendar,false,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes,
SB-L9-057,stockbench-l9-057,L9,L9,0,VERIFIED,a1b2962a940bde66b26f3f4035f028400f59ae6cefdf80b5e3b462ff1f3fb9bf,1865782bc4a491c35d5bb17d5d935d61d7f9f2e1f6d67dd7bfbb140a537bcf50,64ff87c80c808ce4c955bffb56eee5bc7fe88c709f0d5a767646415c7d38c7d1,true,1,1,Portfolio risk / rebalancing,execution_action_quality,cross_asset_var_liquidity_triage,false,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,
SB-L9-058,stockbench-l9-058,L9,L9,0,VERIFIED,ae066e93353180ac2ec6f8a50a8cb33d7b39b26b25c02340a456fb263bfe753b,03df122419fa52d72bf5187a572b1c9775ef7047629f24fb1fb77f6a1b93caeb,736eef6a9bd43edda3bfdeeea80b8cfb02310ffcb71309d1ed23c139e0248a30,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,locate_recall_options_substitution,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,
SB-L9-059,stockbench-l9-059,L9,L9,0,VERIFIED,a006088db5849d3e3cceca68329b1e753d9a65d9b9fbe0485c234fbe1d501142,f7b0c6cdb5bae1d7839f30483fc93e8ee3a3b4e05e006999f135ce05daca83d2,ea5e156c514b0ad3d60a05990665e6a02cc4ba87c917bf4af063e1e3fba6fa90,true,1,1,Execution / liquidity / microstructure,judgment_risk_augmentation,order_book_liquidity_limit,true,decision|instrument|side|clip_size_shares|filled_shares|average_price|limit_price|feasibility|rejected_routes,decision|instrument|side|clip_size_shares|filled_shares|average_price|limit_price|feasibility|rejected_routes,
SB-L9-060,stockbench-l9-060,L9,L9,0,VERIFIED,eea870ab4cf907e934156cbb7d54be4e2f18485b60f52a20ddc24c4e2f44e077,fc048ceafe3c247332d38225193fcd6b0f77a755728914badc624045b38d11dc,d4a294961b8ac0c1cb5299413123335c96dad93da2430c618c77b59770cf180a,true,1,1,Spot FX / CFDs / multi-currency,execution_action_quality,cfd_margin_regional_constraint,false,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,
SB-L9-061,stockbench-l9-061,L9,L9,0,VERIFIED,e96aa61acadea5cd713ce162b077572f2521069e1b2cd140d3293617c29da004,a85e17548a97275aee01b88ea6fbefd8dff8ef2735b8470ee256770bfb5bdb73,cdfc89717ca3fe0a3643c3b94f433be0b978981d786aaa245c8076b49c6e5025,true,1,1,Corporate actions / settlement / calendar / jurisdiction,execution_action_quality,corporate_action_adjustment,true,decision|selected_route|adjusted_stop_price|option_strike_adjusted|option_strike_after|feasibility|rejected_routes,decision|selected_route|adjusted_stop_price|option_strike_adjusted|option_strike_after|feasibility|rejected_routes,
SB-L9-062,stockbench-l9-062,L9,L9,0,VERIFIED,b13238b631067a27f044b1069c52f1a657a7e0cc01eae8cb0ad0167151b95994,169c88366b7000bdb203a91f0a041ad042bdb5f4f6af91bc212ca1674e5321dc,5cbe65e16f1b57282bd3a5e1a6c4015fe8c429e8944da56ec69d919c37f42b66,true,1,1,Feasibility / rejection / no-trade traps,judgment_risk_augmentation,session_permission_rejection,true,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes,
SB-L9-063,stockbench-l9-063,L9,L9,0,VERIFIED,2282a0ebbe55d3bf1d149a84a74c4867d3016fa4ecf0316a694cd1ced69100c8,2b8670677ae65a7cd3fe95dec02223c22e1643c0722d48d9d4b3abd4d9d6db5d,0e43321fbec3eebb5c4d2e8a11ffe05a41ccd9107ab9302e87c117522fa1495a,true,1,1,Spot equities / ETFs,execution_action_quality,equity_order_ticket,true,decision|selected_route|instrument|side|quantity|order_type|limit_price|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,decision|selected_route|instrument|side|quantity|order_type|limit_price|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,
SB-L9-064,stockbench-l9-064,L9,L9,0,VERIFIED,92b9fdd84f0f91f053d1e98c08449bcb27daf698617c181861b5b6557a118836,1a7a01983baf3909c59429dcf87cfbadce6c66c648801527fbc0cea882552139,cc4ee6cfd704529b07e916b5ebcbad82da2e5a1c9f1d9f4ec75d07b984fa80f8,true,1,1,Listed options strategy / Greeks,execution_action_quality,put_spread_downside_floor,false,decision|selected_route|buy_put_strike|sell_put_strike|contracts|net_premium_paid|scenario_pnl_usd|feasibility|rejected_routes,decision|selected_route|buy_put_strike|sell_put_strike|contracts|net_premium_paid|scenario_pnl_usd|feasibility|rejected_routes,
SB-L9-065,stockbench-l9-065,L9,L9,0,VERIFIED,a7510cfbb0e2e2946c2fe6a5100193177cbb0f33cc7d58bb6255dab894a3f847,0760c11a7a766c28b4324b6c6b5c7df5dbbe570a5e03a78eb62e43e33d908c40,096d821d660c537eefe6d6b25a96fd5933c132ab5c5cd96b891759eb00ca69bc,true,1,1,Futures / commodities / spreads / rolls,judgment_risk_augmentation,commodity_roll_basis_hedge,true,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes,decision|selected_route|contracts|roll_cost_usd|fees_usd|total_cost_usd|feasibility|rejected_routes,
SB-L9-066,stockbench-l9-066,L9,L9,0,VERIFIED,1a37cc6596e06755a299c39c246d5ddd92690cdadd63ee3a33702208c1b15b3d,02f3e9dce2a103730175fea9ddae5982aa8896c4776e30e51e1deb30b9340c43,ca913d0bfd01997b84ce050be268982c5bb4fc9d5b014798f847175a9057211b,true,1,1,Portfolio risk / rebalancing,execution_action_quality,risk_budget_rebalance,false,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,
SB-L9-067,stockbench-l9-067,L9,L9,0,VERIFIED,c1cd215bdd1da66682e1a34bda9f456d627df9a4135b235a3804014e8aa597b2,98a20dbccd26695d52589de6db543bbb4b98d340f2fae8734df55ffdaac7090e,e10f882c4398116e6122053d596e5a425f051a884e8f198049e3600ca0d83e34,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,short_locate_failure,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,
SB-L9-068,stockbench-l9-068,L9,L9,0,VERIFIED,3b87e12fb8fb6a90ba54889d5e046eea936eef570f511ccd10e998e00a8efe32,25ee17d6c212642166cdda5f1b60d3d41009d43a32676f5bbac19a29e7d2a4c4,7914e88ebf2c1389465aaed58dc6f7fc1bd0d6551a7adfc9718ecabf96f3623a,true,1,1,Execution / liquidity / microstructure,judgment_risk_augmentation,invalid_route_session_trap,true,decision|selected_route|instrument|order_shares|limit_price|venue|feasibility|rejected_routes,decision|selected_route|instrument|order_shares|limit_price|venue|feasibility|rejected_routes,
SB-L9-069,stockbench-l9-069,L9,L9,0,VERIFIED,15c5906f090c9b003dd8e4da130a49a57d61fd137792325d0474c8ef047ca002,0b580d3abc95ca861ea7bf137c5398b8ac4df1c7f67315bbadaff0029f493310,847c2657f6d9205fce252c650c10405f2f85cce345aca1613f1839b1ea9b3e25,true,1,1,Spot FX / CFDs / multi-currency,execution_action_quality,multi_currency_cash_buffer,true,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,decision|selected_route|eur_amount|usd_cost|settlement_date_rule|feasibility|rejected_routes,
SB-L9-070,stockbench-l9-070,L9,L9,0,VERIFIED,58b5d0f5a543b07013d55ba710760e81ce08c918d2d42a2ab325b4c1bc47bc33,5687625d1ad00413c56773f74771af7a40eea4047fe478e97111234f06937794,07ded51842da99d58b598a18fbecb65397bb66180fdd7a28df060971258e2d33,true,1,1,Corporate actions / settlement / calendar / jurisdiction,execution_action_quality,regional_market_holiday,true,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,decision|selected_route|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,
SB-L9-071,stockbench-l9-071,L9,L9,0,VERIFIED,eeb127e80816b5b72083f730d931e97bb7137cc719e35a499c2f8d52c4478d1e,3363ab3119b79a5b9f9aa8121a9db8a0564cafc82159bf2f657ccf80aa3cb124,271f0ca82e1f46274f54b7b53a6fc153ab79bcfeafc42339683d1bf083a02e3e,true,1,1,Feasibility / rejection / no-trade traps,judgment_risk_augmentation,no_trade_invalid_route,true,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes,decision|selected_route|instrument|requested_shares|feasibility|rejected_routes,
SB-L9-072,stockbench-l9-072,L9,L9,0,VERIFIED,6ca231aab921fb3eaf943155be80bb7b4d51a950230fe320357887577b7eb083,4e12b9f39e56ac5e3ee463c292301c67f7167fd16107ee52ba0ec9f757ca2258,52161884c8606d1d02e2825d8e48d5d4fb14cd325428d06fbf12edbfc107d62c,true,1,1,Spot equities / ETFs,execution_action_quality,etf_sector_rebalance_t_plus_one,false,decision|selected_route|instrument|side|quantity|order_type|limit_price|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,decision|selected_route|instrument|side|quantity|order_type|limit_price|trade_value_usd|settlement_rule|settlement_cash_date|feasibility|rejected_routes,
SB-L9-073,stockbench-l9-073,L9,L9,0,VERIFIED,9896cda4c4d9c2b3e3c20797a210def0c39a968883c397e498d681deb3864001,2200f6fef6059c62260465a381e16437c36dfbd77d14cfb9eff8a47a5e381ff7,b309bf43e0f93b9cebe3d6b104f3e7a9f4941e318d8905f32c289974aa2f66d2,true,1,1,Listed options strategy / Greeks,execution_action_quality,early_assignment_dividend_risk,false,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes,decision|selected_route|instrument|call_strike|dividend_per_share|call_time_value|early_assignment_risk|feasibility|rejected_routes,
SB-L9-074,stockbench-l9-074,L9,L9,0,VERIFIED,322d9ec747b86e4153341d3cb6c35c5bb144013b2bc9526ff4086c3a254a7bd0,fe95685d17600a4946a17963373492f2792b5d4e2f723a69a373a4c277c6d22b,0031b04e893b5f78ca2a280318c00717057347ededb30684c4082126a02d77a5,true,1,1,Futures / commodities / spreads / rolls,judgment_risk_augmentation,span_margin_calendar_spread,false,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes,decision|selected_route|spread_count|expected_carry_usd|margin_used|feasibility|rejected_routes,
SB-L9-075,stockbench-l9-075,L9,L9,0,VERIFIED,886b5312954f36900f56012dbb81e13f76506ec16c28ef63c20cc234f848711e,1c644ba0b846626bb33d71ed5adf4bbc5aebdc114ec1210016508514c92ac083,b7198c1375cfc168f15056161ca79a72c25ac39dca9eb3fb5f75e6b322cd7e4a,true,1,1,Portfolio risk / rebalancing,execution_action_quality,beta_dollar_rebalance,true,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,decision|selected_route|es_contracts|beta_reduction_usd|beta_reduction_pct|margin_used|expected_cost|feasibility|rejected_routes,
SB-L9-076,stockbench-l9-076,L9,L9,0,VERIFIED,3ce719b957524fc0f81636c07e7995a1096cb4b4bfd0c0f1e87e749be16f8cc2,a3bf015e14408450dbf1cc61ba09bb0bdd2f0a179c97ef74b4f86d72b6ead474,7071bb9f967f390c8608cb8df514df58355c056504933c473e8a4301f48aa08f,true,1,1,Shorting / borrow / margin / locates,execution_action_quality,borrow_cost_vs_trade_edge,true,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,decision|selected_route|instrument|short_shares|put_contracts|premium_paid|bearish_delta_shares|feasibility|rejected_routes,
